rho,rho_idx,sampling_mode,nps_intercept,discipline,n_agents,sla_hours,replication,avg_queue_length,avg_waiting_time_days,avg_capacity_utilisation,percent_cases_closed,avg_individual_nps,organisation_nps,total_cases_arrived,total_cases_closed,avg_case_resolution_time_days,percent_cases_closed_last_335
0.0,0,hard,10.22,FCFS,6,None,63,79.56164383561644,12.920530367871232,0.9863013698630136,0.8458874458874459,7.820880245649949,16.888433981576256,1155,977,27.104680573670436,0.8328638497652582
0.0,0,hard,10.22,FCFS,6,None,88,9.364383561643836,1.4446232349196528,0.8904109589041096,0.9778172138420586,7.852994555353902,19.509981851179674,1127,1102,4.748740933821012,0.9758687258687259
0.0,0,hard,10.22,FCFS,6,None,92,7.36986301369863,1.0814066943015739,0.8452054794520548,0.9956634865568084,7.882404181184669,19.42508710801394,1153,1148,3.9192757239721625,0.9953139643861293
0.0,0,hard,10.22,FCFS,6,None,91,25.14246575342466,4.042485070806759,0.9456621004566209,0.9864743011722272,7.819012797074954,18.37294332723949,1109,1094,10.215189128867395,0.9855072463768116
0.0,0,hard,10.22,FCFS,6,None,79,68.34520547945205,11.025732084415932,0.9799086757990868,0.9012237762237763,7.69447138700291,14.742967992240546,1144,1031,24.114875132514243,0.8944911297852475
0.0,0,hard,10.22,FCFS,6,None,95,10.016438356164384,1.6261558583966904,0.9095890410958904,0.9867491166077739,7.9650850492390335,23.813786929274844,1132,1117,5.004598685757584,0.9857549857549858
0.0,0,hard,10.22,FCFS,6,None,97,6.295890410958904,0.9490122474313809,0.8821917808219178,0.9771528998242531,7.938848920863309,22.931654676258994,1138,1112,3.689404947839271,0.9760147601476015
0.0,0,hard,10.22,LRTF,6,None,4,6.506849315068493,3.5885745872336297,0.8894977168949773,0.99096657633243,7.8359161349134006,20.237010027347313,1107,1097,3.9150629975871127,0.9903660886319846
0.0,0,hard,10.22,FCFS,6,None,99,21.649315068493152,3.348331405845662,0.9662100456621003,0.9775,7.852514919011083,19.181585677749364,1200,1173,8.394315432775839,0.9757847533632287
0.0,0,hard,10.22,LRTF,6,None,5,12.726027397260275,12.539391461449197,0.9342465753424658,0.9636846767050488,7.892463235294118,20.3125,1129,1088,5.729752507755599,0.9610636277302944
0.0,0,hard,10.22,FCFS,6,None,90,43.728767123287675,6.692874529084357,0.9611872146118721,0.9490662139219015,7.711985688729874,14.579606440071558,1178,1118,15.653752061245417,0.9459459459459459
0.0,0,hard,10.22,LRTF,6,None,6,6.164383561643835,3.288080822046728,0.8735159817351599,0.978369384359401,7.9396258503401365,22.448979591836732,1202,1176,3.4010338395637847,0.9770114942528736
0.0,0,hard,10.22,LRTF,6,None,3,18.057534246575344,14.87993952247662,0.9018264840182647,0.9929390997352162,7.855111111111111,20.0,1133,1125,7.604299156642918,0.9924170616113744
