rho,rho_idx,sampling_mode,nps_intercept,discipline,n_agents,sla_hours,replication,target_f,avg_queue_length,avg_waiting_time_days,avg_capacity_utilisation,percent_cases_closed,avg_individual_nps,organisation_nps,percent_detractors,percent_passives,percent_promoters,total_cases_arrived,total_cases_closed,avg_case_resolution_time_days,percent_cases_closed_last_335,top_class_size,bulk_class_size
0.5,2,hard,10.22,NPS_BINNED,6,None,89,0.0,2.6904109589041094,1.1154770088865658,0.847488584474886,0.9946996466431095,8.005328596802842,26.46536412078153,0.25133214920071045,0.23268206039076378,0.5159857904085258,1132,1126,2.4871996581569045,0.994263862332696,0,126
0.5,2,hard,10.22,NPS_BINNED,6,None,74,0.0,34.224657534246575,45.22182950016151,0.982648401826484,0.9664310954063604,7.843692870201097,18.738574040219376,0.28153564899451555,0.24954296160877515,0.4689213893967093,1132,1094,9.775414858253422,0.9638439581351094,0,126
0.5,2,hard,10.22,NPS_BINNED,6,None,88,0.0,6.082191780821918,4.343232784396187,0.8799086757990868,0.9751332149200711,7.943533697632058,22.495446265938067,0.273224043715847,0.22859744990892533,0.4981785063752277,1126,1098,3.2958919522958685,0.973384030418251,0,126
0.5,2,hard,10.22,NPS_BINNED,6,None,85,0.0,14.402739726027397,18.1105906637387,0.934703196347032,0.9802575107296138,7.9028021015761825,19.439579684763576,0.29159369527145357,0.2224168126094571,0.4859894921190893,1165,1142,6.168685917691185,0.9786641929499073,0,130
0.5,2,hard,10.22,NPS_BINNED,6,None,84,0.0,20.55890410958904,31.024206478998366,0.9753424657534246,0.959890610756609,7.814814814814815,18.51851851851852,0.2896486229819563,0.2355175688509022,0.4748338081671415,1097,1053,6.949743929400329,0.956820412168793,0,122
0.5,2,hard,10.22,NPS_BINNED,6,None,95,0.0,1.4082191780821918,0.4624078920010727,0.7867579908675799,0.9914853358561968,7.943702290076335,22.423664122137403,0.2700381679389313,0.23568702290076335,0.49427480916030536,1057,1048,2.115077644438638,0.9908906882591093,0,118
0.5,2,hard,10.22,NPS_BINNED,6,None,55,0.0,100.45479452054795,82.06322992034151,0.9922374429223744,0.8496563573883161,7.93933265925177,22.345803842264917,0.27603640040444893,0.224469160768453,0.4994944388270981,1164,989,11.77225850114997,0.8473933649289099,0,130
0.5,2,hard,10.22,NPS_BINNED,6,None,94,0.0,11.923287671232877,8.903133857473641,0.9,0.9907407407407407,7.746813933729822,14.95327102803738,0.30501274426508074,0.24044180118946473,0.45454545454545453,1188,1177,5.186166630119394,0.9900542495479204,0,132
0.5,2,hard,10.22,NPS_BINNED,6,None,99,0.0,1.673972602739726,0.5967369943274512,0.7767123287671233,0.9906890130353817,7.94172932330827,23.120300751879704,0.26785714285714285,0.23308270676691728,0.49906015037593987,1074,1064,2.1467651021620497,0.9900891972249752,0,120
0.5,2,hard,10.22,NPS_BINNED,6,None,73,0.0,50.74246575342466,61.50682223186199,0.9949771689497717,0.9304556354916067,7.859965635738831,20.618556701030926,0.2809278350515464,0.23195876288659795,0.48711340206185566,1251,1164,9.275146260023053,0.9263157894736842,0,139
0.5,2,hard,10.22,NPS_BINNED,6,None,97,0.0,4.484931506849315,2.2944011555417845,0.8598173515981735,0.9823825503355704,7.880444064901793,21.349274124679763,0.2707087959009394,0.24508966695132364,0.484201537147737,1192,1171,2.7462245808146983,0.9810640216411182,0,133
0.5,2,hard,10.22,NPS_BINNED,6,None,1,0.05,4.534246575342466,3.26188556514628,0.8589041095890411,0.984251968503937,7.96,24.444444444444446,0.2613333333333333,0.2328888888888889,0.5057777777777778,1143,1125,2.9610873034666145,0.9834101382488479,57,121
0.5,2,hard,10.22,NPS_BINNED,6,None,93,0.0,20.523287671232875,33.969331944949424,0.9748858447488585,0.97214734950584,7.848428835489834,19.223659889094268,0.28835489833641403,0.23105360443622922,0.4805914972273567,1113,1082,8.046838387957825,0.9700772200772201,0,124
0.5,2,hard,10.22,NPS_BINNED,6,None,3,0.05,1.6027397260273972,0.5907455878045726,0.749771689497717,0.9930555555555556,7.835664335664336,18.094405594405593,0.2893356643356643,0.2403846153846154,0.47027972027972026,1152,1144,1.9459626794966745,0.9925925925925926,58,122
0.5,2,hard,10.22,NPS_BINNED,6,None,47,0.0,129.0246575342466,71.2370219558188,0.9949771689497716,0.8011599005799502,7.798345398138573,19.02792140641158,0.2905894519131334,0.22854188210961737,0.4808686659772492,1207,967,12.028905696437535,0.7889581478183437,0,135
0.5,2,hard,10.22,NPS_BINNED,6,None,2,0.05,8.295890410958904,6.23173058860524,0.8780821917808219,0.9872231686541738,7.921484037963761,22.605694564279556,0.26660914581535805,0.24072476272648835,0.4926660914581536,1174,1159,4.229793769054543,0.9865470852017937,59,124
0.5,2,hard,10.22,NPS_BINNED,6,None,45,0.0,137.32602739726028,83.38284247884354,0.98675799086758,0.7701465201465202,7.744351961950059,15.219976218787162,0.3079667063020214,0.2318668252080856,0.460166468489893,1092,841,14.493322308231873,0.7651663405088063,0,122
0.5,2,hard,10.22,NPS_BINNED,6,None,61,0.0,98.68767123287671,68.66035720344772,0.9913242009132421,0.8539130434782609,7.896130346232179,22.403258655804482,0.2668024439918534,0.24236252545824846,0.4908350305498982,1150,982,11.446436631376951,0.8431372549019608,0,128
0.5,2,hard,10.22,NPS_BINNED,6,None,64,0.0,94.32328767123288,73.46309547039205,0.9922374429223744,0.8565436241610739,7.888344760039177,19.980411361410383,0.2761998041136141,0.24779627815866798,0.47600391772771794,1192,1021,10.70565493489277,0.8446866485013624,0,133
0.5,2,hard,10.22,NPS_BINNED,6,None,5,0.05,2.526027397260274,1.0104295563838008,0.7995433789954339,0.9791855203619909,7.779112754158965,16.728280961182996,0.30406654343807765,0.2245841035120148,0.4713493530499076,1105,1082,2.267744889901329,0.9779058597502401,56,117
0.5,2,hard,10.22,NPS_BINNED,6,None,6,0.05,1.7342465753424658,0.7036976549441287,0.7442922374429223,0.9944852941176471,7.848428835489834,19.870609981515713,0.28835489833641403,0.2245841035120148,0.48706099815157117,1088,1082,2.0824259294502445,0.9940357852882704,54,115
0.5,2,hard,10.22,NPS_BINNED,6,None,8,0.05,2.4465753424657533,1.3007290146913615,0.8214611872146119,0.9925023430178069,7.948064211520302,23.323890462700664,0.2530689329556185,0.26062322946175637,0.48630783758262514,1067,1059,2.4863174798416936,0.9919597989949749,54,113
0.5,2,hard,10.22,NPS_BINNED,6,None,91,0.0,35.45205479452055,45.41701266510406,0.9703196347031964,0.960730593607306,7.921102661596958,24.04942965779468,0.2585551330798479,0.2423954372623574,0.4990494296577947,1095,1052,9.654374568376172,0.9574678536102869,0,122
0.5,2,hard,10.22,NPS_BINNED,6,None,4,0.05,8.673972602739726,7.688154282436138,0.8191780821917808,0.9965928449744463,7.923931623931624,22.307692307692307,0.26153846153846155,0.25384615384615383,0.4846153846153846,1174,1170,4.213851672614577,0.9963669391462306,59,124
0.5,2,hard,10.22,NPS_BINNED,6,None,78,0.0,60.512328767123286,59.620744848126506,0.9511415525114154,0.9016949152542373,7.929511278195489,22.180451127819552,0.2631578947368421,0.2518796992481203,0.4849624060150376,1180,1064,9.778048535464256,0.8968888888888888,0,132
0.5,2,hard,10.22,NPS_BINNED,6,None,92,0.0,42.50958904109589,55.40622093023114,0.9739726027397261,0.9217830109335576,7.905109489051095,21.897810218978105,0.27645985401459855,0.2281021897810219,0.4954379562043796,1189,1096,7.278005250046374,0.9161406672678089,0,133
0.5,2,hard,10.22,NPS_BINNED,6,None,16,0.05,5.3123287671232875,3.1054497293190266,0.8127853881278537,0.9982532751091703,7.926509186351706,23.272090988626427,0.2615923009623797,0.2440944881889764,0.49431321084864394,1145,1143,3.229476530565899,0.998093422306959,57,121
0.5,2,hard,10.22,NPS_BINNED,6,None,11,0.05,9.4,5.69308369872036,0.9360730593607305,0.9473222124670764,7.760889712696942,16.218721037998147,0.2965708989805375,0.24467099165894346,0.458758109360519,1139,1079,3.9617495404163687,0.9429657794676806,57,121
0.5,2,hard,10.22,NPS_BINNED,6,None,15,0.05,5.854794520547945,4.651420322923601,0.8958904109589041,0.9886264216972879,7.807964601769911,17.964601769911503,0.2929203539823009,0.2345132743362832,0.4725663716814159,1143,1130,3.584154990679201,0.9877126654064272,57,121
0.5,2,hard,10.22,NPS_BINNED,6,None,23,0.05,2.463013698630137,0.8132672691945382,0.8589041095890411,0.9937332139659804,7.943243243243243,22.612612612612615,0.26576576576576577,0.24234234234234234,0.4918918918918919,1117,1110,2.4817374714325684,0.9933586337760911,56,118
0.5,2,hard,10.22,NPS_BINNED,6,None,12,0.05,14.531506849315068,19.835223084498008,0.9621004566210046,0.9883236030025021,7.783966244725739,18.31223628691983,0.3037974683544304,0.20928270042194091,0.4869198312236287,1199,1185,6.161548195388938,0.9874664279319606,60,127
0.5,2,hard,10.22,NPS_BINNED,6,None,98,0.0,44.37260273972603,48.84452877056126,0.9821917808219178,0.9338235294117647,7.819772528433946,19.685039370078744,0.29133858267716534,0.2204724409448819,0.4881889763779528,1224,1143,7.613111906858734,0.9294425087108014,0,136
0.5,2,hard,10.22,NPS_BINNED,6,None,13,0.05,21.726027397260275,19.650399762648643,0.9287671232876712,0.9815465729349736,7.886302596239928,19.7851387645479,0.2855863921217547,0.23097582811101164,0.4834377797672337,1138,1117,8.768297756046817,0.98005698005698,57,121
0.5,2,hard,10.22,NPS_BINNED,6,None,17,0.05,17.594520547945205,18.96739511000227,0.9657534246575342,0.9585492227979274,7.861261261261261,20.360360360360364,0.27837837837837837,0.23963963963963963,0.481981981981982,1158,1110,6.895252440326936,0.9553072625698324,58,123
0.5,2,hard,10.22,NPS_BINNED,6,None,19,0.05,16.016438356164382,15.407962865856092,0.9502283105022832,0.9700704225352113,7.861161524500908,20.14519056261343,0.28765880217785844,0.22323049001814882,0.48911070780399274,1136,1102,6.523971850083894,0.9673390970220941,57,120
0.5,2,hard,10.22,NPS_BINNED,6,None,100,0.0,51.0958904109589,46.52626112123765,0.9703196347031964,0.9025044722719141,7.830525272547076,18.731417244796827,0.28245787908820613,0.24777006937561943,0.4697720515361744,1118,1009,9.598541142539663,0.8953934740882917,0,125
0.5,2,hard,10.22,NPS_BINNED,6,None,22,0.05,16.726027397260275,14.085725937670736,0.9470319634703197,0.9556737588652482,7.907235621521336,21.70686456400742,0.274582560296846,0.23376623376623376,0.49165120593692024,1128,1078,6.059421566548006,0.9524714828897338,57,119
0.5,2,hard,10.22,NPS_BINNED,6,None,83,0.0,87.0931506849315,61.52148561861221,0.9853881278538813,0.8470806302131604,7.928884026258205,22.210065645514227,0.2724288840262582,0.23304157549234136,0.49452954048140046,1079,914,12.386704945135765,0.8363095238095238,0,120
0.5,2,hard,10.22,NPS_BINNED,6,None,20,0.05,20.336986301369862,20.1846502553747,0.98675799086758,0.9712488769092543,7.906567992599445,20.444033302497687,0.2858464384828862,0.2238667900092507,0.4902867715078631,1113,1081,8.599782084710984,0.9691119691119691,56,118
0.5,2,hard,10.22,NPS_BINNED,6,None,14,0.05,32.43287671232877,44.70558995502925,0.98675799086758,0.9291784702549575,7.745934959349594,15.040650406504064,0.3008130081300813,0.24796747967479674,0.45121951219512196,1059,984,9.180675360487765,0.9227600411946447,53,112
0.5,2,hard,10.22,NPS_BINNED,6,None,28,0.05,2.1397260273972605,0.7337727263844032,0.8155251141552511,0.99096657633243,7.941659070191431,22.880583409298083,0.26162260711030083,0.2479489516864175,0.49042844120328166,1107,1097,2.307510865258356,0.9902723735408561,55,117
0.5,2,hard,10.22,NPS_BINNED,6,None,7,0.05,44.66575342465753,48.181186700268654,0.9643835616438357,0.9284497444633731,7.902752293577982,21.467889908256883,0.2779816513761468,0.22935779816513763,0.4926605504587156,1174,1090,9.514876775141104,0.9237749546279492,59,124
0.5,2,hard,10.22,NPS_BINNED,6,None,27,0.05,13.594520547945205,12.041884454546278,0.9433789954337901,0.9841269841269841,7.887096774193548,20.373514431239386,0.28522920203735147,0.22580645161290322,0.48896434634974534,1197,1178,5.575245241198962,0.9831560283687943,60,127
0.5,2,hard,10.22,NPS_BINNED,6,None,25,0.05,15.235616438356164,26.60371338517957,0.9689497716894978,0.9715857011915674,7.832075471698113,18.962264150943398,0.28773584905660377,0.2349056603773585,0.47735849056603774,1091,1060,6.779266672715415,0.9691848906560636,55,116
0.5,2,hard,10.22,NPS_BINNED,6,None,34,0.05,0.9205479452054794,0.18026934016740662,0.7246575342465753,0.9931565440547476,7.896640826873385,20.84409991386736,0.2842377260981912,0.223083548664944,0.4926787252368648,1169,1161,1.6578141834410915,0.9926605504587156,58,124
0.5,2,hard,10.22,NPS_BINNED,6,None,32,0.05,9.534246575342467,5.154555024712816,0.8748858447488584,0.9818809318377912,7.84182776801406,19.244288224956062,0.28646748681898065,0.23462214411247803,0.4789103690685413,1159,1138,4.425821084688029,0.9806985294117647,58,123
0.5,2,hard,10.22,NPS_BINNED,6,None,31,0.05,16.542465753424658,16.08262766454324,0.9538812785388127,0.9917965545529123,7.822167080231597,18.362282878411907,0.29114971050454924,0.23407775020678245,0.4747725392886683,1219,1209,6.683303753561381,0.991166077738516,61,129
0.5,2,hard,10.22,NPS_BINNED,6,None,26,0.05,31.19178082191781,53.623631756078986,0.9726027397260274,0.9699054170249355,7.794326241134752,16.666666666666668,0.3102836879432624,0.2127659574468085,0.4769503546099291,1163,1128,10.473475204684876,0.9681238615664846,58,123
0.5,2,hard,10.22,NPS_BINNED,6,None,10,0.05,62.273972602739725,48.90351044247539,0.9767123287671233,0.8733624454148472,7.768,16.900000000000006,0.293,0.245,0.462,1145,1000,8.69384700408981,0.863849765258216,57,121
0.5,2,hard,10.22,NPS_BINNED,6,None,18,0.05,54.61643835616438,59.9317326624064,0.9748858447488585,0.933920704845815,7.833962264150943,19.81132075471698,0.29056603773584905,0.22075471698113208,0.48867924528301887,1135,1060,11.6131888707648,0.928639391056137,56,120
0.5,2,hard,10.22,NPS_BINNED,6,None,42,0.05,5.273972602739726,4.433804003551302,0.878538812785388,0.9929762949956101,7.849690539345712,19.274977895667554,0.2838196286472148,0.2396109637488948,0.4765694076038904,1139,1131,3.3597249633054216,0.9924882629107982,57,121
0.5,2,hard,10.22,NPS_BINNED,6,None,90,0.0,109.43835616438356,71.39735706008975,0.9945205479452055,0.774582560296846,7.883832335329341,20.838323353293415,0.2838323353293413,0.22395209580838324,0.49221556886227547,1078,835,8.269777979408392,0.7614213197969543,0,120
0.5,2,hard,10.22,NPS_BINNED,6,None,36,0.05,19.515068493150686,21.670404507439123,0.9570776255707764,0.9729965156794426,7.880035810205909,20.59086839749329,0.2748433303491495,0.24440465532676814,0.4807520143240824,1148,1117,7.637548824475152,0.9711627906976744,58,122
0.5,2,hard,10.22,NPS_BINNED,6,None,41,0.05,11.145205479452056,10.92317741230188,0.9392694063926942,0.9762532981530343,7.8108108108108105,17.38738738738739,0.2990990990990991,0.22792792792792793,0.47297297297297297,1137,1110,5.282384205619916,0.9743346007604563,57,120
0.5,2,hard,10.22,NPS_BINNED,6,None,43,0.05,9.276712328767124,5.934456842745248,0.8716894977168949,0.9921465968586387,8.049252418645558,26.47317502198769,0.25769569041336854,0.2198768689533861,0.5224274406332454,1146,1137,4.631887051093442,0.9915413533834586,57,121
0.5,2,hard,10.22,NPS_BINNED,6,None,30,0.05,43.86027397260274,49.96529351909125,0.9552511415525115,0.9311562224183584,7.872985781990521,20.0,0.28056872037914693,0.23886255924170616,0.48056872037914694,1133,1055,10.738620006777262,0.9266227657572906,57,120
0.5,2,hard,10.22,NPS_BINNED,6,None,79,0.0,142.76986301369863,79.8494024126861,0.9936073059360729,0.7427007299270073,7.85012285012285,18.42751842751843,0.28378378378378377,0.24815724815724816,0.4680589680589681,1096,814,10.74862416631583,0.7332035053554041,0,122
0.5,2,hard,10.22,NPS_BINNED,6,None,35,0.05,36.26027397260274,48.09007460601311,0.978538812785388,0.9391304347826087,7.857407407407408,19.722222222222218,0.287962962962963,0.22685185185185186,0.48518518518518516,1150,1080,8.29051890981023,0.9340245051837889,57,122
0.5,2,hard,10.22,NPS_BINNED,6,None,71,0.0,161.55890410958904,82.03018657542256,0.9954337899543378,0.7647547797173733,7.869565217391305,19.999999999999996,0.28369565217391307,0.2326086956521739,0.483695652173913,1203,920,14.941150542965593,0.7560975609756098,0,134
0.5,2,hard,10.22,NPS_BINNED,6,None,48,0.05,6.813698630136987,5.640115161138454,0.8552511415525115,0.9818346957311535,7.861239592969473,20.721554116558742,0.27567067530064754,0.2414431082331175,0.482886216466235,1101,1081,3.800218307577472,0.9803536345776032,55,117
