rho,rho_idx,sampling_mode,nps_intercept,discipline,n_agents,sla_hours,replication,avg_queue_length,avg_waiting_time_days,avg_capacity_utilisation,percent_cases_closed,avg_individual_nps,organisation_nps,percent_detractors,percent_passives,percent_promoters,total_cases_arrived,total_cases_closed,avg_case_resolution_time_days,percent_cases_closed_last_335
0.5,2,hard,10.22,LRTF,6,None,32,29.863013698630137,28.701082840293434,0.9826484018264839,0.979002624671916,7.802502234137623,18.14119749776586,0.290437890974084,0.23771224307417338,0.4718498659517426,1143,1119,11.412637686237797,0.9772079772079773
0.5,2,hard,10.22,LRTF,6,None,38,13.832876712328767,9.15724039698802,0.9050228310502284,0.9894736842105263,7.933510638297872,22.96099290780142,0.2765957446808511,0.21719858156028368,0.5062056737588653,1140,1128,6.1193672490891675,0.9886792452830189
0.5,2,hard,10.22,LRTF,6,None,35,34.416438356164385,38.772889329532184,0.9721461187214613,0.9288668320926385,7.8023152270703475,18.432769367764912,0.2902938557435441,0.2350845948352627,0.4746215494211932,1209,1123,8.598356502581634,0.9234194122885129
0.5,2,hard,10.22,LRTF,6,None,24,82.04931506849314,65.73284287230753,0.9826484018264839,0.8738435660218671,7.72762271414822,16.265640038498553,0.2993262752646776,0.2386910490856593,0.4619826756496631,1189,1039,11.296117079424988,0.864986498649865
0.5,2,hard,10.22,LRTF,6,None,8,134.8082191780822,78.91582598645051,0.9936073059360729,0.7486136783733827,8.007407407407408,24.938271604938265,0.254320987654321,0.2419753086419753,0.5037037037037037,1082,810,16.3578914871303,0.7400793650793651
0.5,2,hard,10.22,LRTF,6,None,44,8.558904109589042,4.400314549948557,0.8452054794520548,0.9919857524487978,7.796229802513465,18.312387791741468,0.2863554757630162,0.24416517055655296,0.46947935368043087,1123,1114,4.4133079396135635,0.9911330049261083
0.5,2,hard,10.22,LRTF,6,None,47,4.301369863013699,1.6366413852177693,0.7812785388127856,0.994579945799458,7.824704813805631,18.619436875567665,0.28610354223433243,0.24159854677565848,0.47229791099000906,1107,1101,2.959404846223414,0.9942084942084942
0.5,2,hard,10.22,LRTF,6,None,46,8.24931506849315,5.92905346548536,0.8908675799086757,0.9844155844155844,7.879507475813544,22.867194371152156,0.2752858399296394,0.22075637642919965,0.503957783641161,1155,1137,4.230611815505725,0.9833024118738405
0.5,2,hard,10.22,LRTF,6,None,41,29.16986301369863,26.255495719145987,0.9767123287671233,0.9784366576819407,7.754820936639119,16.712580348943984,0.29660238751147844,0.2396694214876033,0.4637281910009183,1113,1089,11.271015896978003,0.976401179941003
0.5,2,hard,10.22,LRTF,6,None,34,60.33972602739726,70.70494430746895,0.989041095890411,0.9022140221402214,8.019427402862986,24.94887525562372,0.2607361963190184,0.22903885480572597,0.5102249488752556,1084,978,12.478108012613317,0.8947368421052632
