rho,rho_idx,sampling_mode,discipline,n_agents,sla_hours,replication,avg_queue_length,avg_waiting_time_days,avg_capacity_utilisation,percent_cases_closed,avg_individual_nps,organisation_nps,total_cases_arrived,total_cases_closed,avg_case_resolution_time_days,percent_cases_closed_last_335
0.0,0,hard,FCFS,5,None,68,65.85479452054794,11.50015560409898,0.9857534246575342,0.8789571694599627,7.896186440677966,22.24576271186441,1074,944,24.711173599847278,0.8715415019762845
0.0,0,hard,FCFS,5,None,51,193.75890410958905,31.262047720712612,0.9654794520547945,0.6590709903593339,7.60904255319149,11.037234042553196,1141,752,65.94764668689706,0.642791551882461
0.0,0,hard,FCFS,5,None,77,11.564383561643835,1.7037606656970632,0.9205479452054794,0.9890387858347386,7.942028985507246,24.38192668371697,1186,1173,5.003526681055038,0.9882139619220308
0.0,0,hard,FCFS,5,None,43,234.73972602739727,38.00310317328609,0.9950684931506849,0.6141868512110726,7.802816901408451,18.028169014084504,1156,710,75.8435270872294,0.5812206572769953
0.0,0,hard,FCFS,5,None,58,164.35890410958905,26.4998426536437,0.9961643835616439,0.6835106382978723,7.791180285343709,16.601815823605705,1128,771,54.25453909817441,0.6616113744075829
0.0,0,hard,FCFS,5,None,63,129.61369863013698,20.6466630244197,0.9945205479452055,0.7896551724137931,7.710698689956332,14.082969432314407,1160,916,43.09656638009937,0.7738646895273401
0.0,0,hard,FCFS,5,None,79,36.9972602739726,6.453958068017406,0.9868493150684932,0.9512419503219871,7.862669245647969,20.986460348162474,1087,1034,14.393230577061757,0.9468937875751503
0.0,0,hard,FCFS,5,None,70,94.08767123287672,15.70083520283273,0.9852054794520548,0.8490230905861457,7.5387029288702925,8.682008368200833,1126,956,33.07936296974613,0.836381135707411
0.0,0,hard,FCFS,5,None,64,140.31506849315068,23.314152706589105,0.9945205479452055,0.7569444444444444,7.752293577981652,16.743119266055047,1152,872,48.1619184573278,0.7392923649906891
0.0,0,hard,FCFS,5,None,66,127.74520547945205,21.89993143606332,0.9912328767123288,0.785204991087344,7.696935300794552,11.464245175936439,1122,881,45.29062533675682,0.7664728682170543
0.0,0,hard,FCFS,5,None,90,8.764383561643836,1.3711642642088726,0.9145205479452055,0.9879725085910653,7.83304347826087,18.26086956521739,1164,1150,4.176720635200735,0.987072945521699
0.0,0,hard,FCFS,5,None,82,70.56712328767124,11.788410533568637,0.9835616438356164,0.8957771787960467,7.794383149448345,19.25777331995988,1113,997,25.63805507070002,0.887378640776699
0.0,0,hard,FCFS,5,None,91,23.82191780821918,3.840069536753381,0.9495890410958905,0.9759036144578314,7.722222222222222,13.756613756613756,1162,1134,9.082728476051116,0.9742410303587856
0.0,0,hard,FCFS,5,None,60,205.33424657534246,34.43264044665345,0.9917808219178083,0.6640070921985816,7.694259012016022,14.552736982643522,1128,749,70.66816748632479,0.6323957322987391
0.0,0,hard,FCFS,5,None,74,140.2958904109589,21.928526484965136,0.9786301369863013,0.7478559176672385,7.647935779816514,12.844036697247708,1166,872,45.99994126445059,0.7300275482093664
0.0,0,hard,FCFS,5,None,84,92.66575342465754,15.037714668953456,0.9736986301369862,0.8782608695652174,7.688118811881188,13.663366336633665,1150,1010,31.705640492008175,0.8696461824953445
0.0,0,hard,FCFS,5,None,93,25.83013698630137,4.0829536256978765,0.9715068493150686,0.9915895710681245,8.014418999151824,26.208651399491096,1189,1179,9.485582317787596,0.9909747292418772
0.0,0,hard,FCFS,5,None,73,156.26849315068492,24.75283254927402,0.9863013698630136,0.7140425531914893,7.724672228843862,16.209773539928484,1175,839,50.66530897095021,0.6956521739130435
0.0,0,hard,FCFS,5,None,72,166.2,28.26421115172093,0.9928767123287671,0.7204301075268817,7.869402985074627,21.144278606965173,1116,804,59.251450467270224,0.6920039486673247
0.0,0,hard,FCFS,5,None,95,28.221917808219178,4.927682275499731,0.9742465753424658,0.9228007181328546,7.799610894941634,16.536964980544745,1114,1028,11.02303405842929,0.9171483622350675
0.0,0,hard,FCFS,5,None,83,125.2904109589041,21.47822276506908,0.9923287671232877,0.775830258302583,7.64922711058264,12.247324613555294,1084,841,44.557784066148926,0.7598814229249012
0.0,0,hard,FCFS,5,None,99,11.726027397260275,1.8856839022589937,0.9156164383561644,0.9937444146559428,7.828237410071942,20.503597122302157,1119,1112,5.336877464001916,0.9932692307692308
0.0,0,hard,FCFS,5,None,89,86.93972602739726,13.755248377300898,0.9939726027397261,0.8757549611734253,7.7950738916256155,17.24137931034483,1159,1015,29.59120668709075,0.866046511627907
